code,name,ipo_date,type,inst
139114.SH,PR宜建债,2016-05-31,企业债,宜城市建设投资经营有限公司
1680245.IB,16文登债,2016-05-31,企业债,威海市文登区城市资产经营有限公司
127370.SH,16奥德01,2016-05-31,企业债,奥德集团有限公司
1680247.IB,16远安债,2016-06-01,企业债,远安县栖凤城市建设投资开发有限公司
1680248.IB,16龙建投债,2016-06-01,企业债,四川龙阳天府新区建设投资有限公司
127352.SH,16恒投01,2016-06-02,企业债,广东恒健投资控股有限公司
139008.SH,PR泸兴阳,2016-06-02,企业债,泸州兴阳投资集团有限公司
139096.SH,PR西湖债,2016-06-06,企业债,杭州西湖投资集团有限公司
139120.SH,PR海西债,2016-06-06,企业债,青岛海洋投资集团有限公司
1680203.IB,16曲经开建投债,2016-06-06,企业债,曲靖经济技术开发区建设投资集团有限公司
139054.SH,PR宿建债,2016-06-06,企业债,宿州市城市建设投资集团(控股)有限公司
1680198.IB,16姜堰发展债,2016-06-07,企业债,泰州市金东城市建设投资集团有限公司
139099.SH,PR金专债,2016-06-07,企业债,金寨县城镇开发投资有限公司
127215.SH,PR兴荣控,2016-06-07,企业债,重庆市兴荣控股集团有限公司
1680253.IB,16宁乡养老专项债,2016-06-08,企业债,宁乡市城市建设投资集团有限公司
139106.SH,PR开元债,2016-06-08,企业债,成都新开元城市建设投资有限公司
1680255.IB,16空港债,2016-06-12,企业债,陕西省西咸新区空港新城开发建设集团有限公司
1624008.IB,16宁棚改项目债01,2016-06-12,企业债,宁乡市国资投资控股集团有限公司
1680246.IB,16肥西城投债,2016-06-12,企业债,肥西县城乡建设投资(集团)有限公司
139122.SH,PR浏城建,2016-06-13,企业债,浏阳市城市建设集团有限公司
1680251.IB,16西发债01,2016-06-14,企业债,青岛海发国有资本投资运营集团有限公司
1624010.IB,16盘县棚改项目债,2016-06-16,企业债,贵州宏财投资集团有限责任公司
127290.SH,PR伊国投,2016-06-16,企业债,伊宁市国有资产投资经营(集团)有限责任公司
1680153.IB,16磁湖高新债02,2016-06-16,企业债,黄石磁湖高新科技发展有限公司
1680252.IB,16海发债,2016-06-16,企业债,江苏海州发展集团有限公司
1680152.IB,16磁湖高新债01,2016-06-16,企业债,黄石磁湖高新科技发展有限公司
139124.SH,PR惠交01,2016-06-17,企业债,惠州市交通投资集团有限公司
1680260.IB,16兴化经发债,2016-06-17,企业债,兴化市经济发展有限公司
139123.SH,PR湘城建,2016-06-21,企业债,湘乡市城市建设投资开发有限公司
1680217.IB,16安陆建投债,2016-06-21,企业债,安陆市建设开发投资有限公司
139091.SH,PR渝迈瑞,2016-06-22,企业债,重庆迈瑞城市建设投资有限责任公司
127413.SH,PR皋交投,2016-06-22,企业债,如皋市交通产业集团有限公司
1680256.IB,16鄂旅投债,2016-06-22,企业债,湖北文化旅游集团有限公司
139134.SH,PR曲经投,2016-06-23,企业债,曲靖经济技术开发区建设投资集团有限公司
1680263.IB,16瑞昌投资债02,2016-06-23,企业债,瑞昌市投资有限责任公司
1680262.IB,16东至债,2016-06-23,企业债,东至县城市经营投资有限公司
127420.SH,PR渝开债,2016-06-24,企业债,重庆经开区开发建设有限公司
1680265.IB,16北固产投债,2016-06-27,企业债,江苏北固产业投资有限公司
1680267.IB,16丰经开债,2016-06-27,企业债,丰县经济开发区投资发展有限责任公司
139132.SH,PR西发01,2016-06-28,企业债,青岛海发国有资本投资运营集团有限公司
1680261.IB,16萧县建投债,2016-06-28,企业债,萧县建设投资有限责任公司
1680230.IB,16樟树国资债,2016-06-28,企业债,樟树市国有经营性资产运营有限公司
1680266.IB,16兴安债,2016-06-28,企业债,黔西南州兴安开发投资股份有限公司
139138.SH,PR盘改债,2016-06-29,企业债,贵州宏财投资集团有限责任公司
139062.SH,PR大冶01,2016-06-29,企业债,大冶市振恒城市发展投资有限公司
1680269.IB,16栖霞专项债,2016-06-29,企业债,南京栖霞国有资产经营有限公司
127430.SH,PR淮资债,2016-06-29,企业债,淮安市淮安区城市资产经营有限公司
1680268.IB,16珠海汇华债,2016-06-30,企业债,珠海汇华基础设施投资有限公司
1680270.IB,16宁科技园双创债,2016-06-30,企业债,南京市建邺区高新科技投资集团有限公司
127403.SH,PR老边02,2016-06-30,企业债,营口市老边区城市建设投资发展有限公司
139075.SH,PR广安开,2016-07-01,企业债,广安经济技术开发区恒生投资开发有限公司
139131.SH,PR空港债,2016-07-01,企业债,陕西省西咸新区空港新城开发建设集团有限公司
139135.SH,PR姜堰债,2016-07-04,企业债,泰州市金东城市建设投资集团有限公司
139101.SH,PR泰控债,2016-07-04,企业债,泰安泰山控股有限公司
139058.SH,PR仁怀债,2016-07-04,企业债,仁怀市城市开发建设投资经营有限责任公司
1680238.IB,16遵红城投债,2016-07-04,企业债,遵义市红花岗城市建设投资经营有限公司
139084.SH,PR牟发投,2016-07-04,企业债,郑州牟中发展投资有限公司
1624013.IB,16平供水项目NPB,2016-07-04,企业债,平江县供水枢纽建设开发有限公司
139098.SH,PR舒城债,2016-07-05,企业债,舒城县城镇建设投资有限责任公司
139090.SH,PR聊开债,2016-07-05,企业债,聊城市兴业控股集团有限公司
1680274.IB,16东坡发投债,2016-07-06,企业债,眉山市东坡发展投资集团有限公司
139121.SH,PR全椒债,2016-07-06,企业债,全椒县城市基础设施开发建设有限公司
1624014.IB,16邵阳湘商项目债,2016-07-07,企业债,邵阳市宝庆工业新城建设投资开发有限公司
139118.SH,PR娄经债,2016-07-07,企业债,湖南省娄底经济技术开发投资建设集团有限公司
139125.SH,PR16文登,2016-07-08,企业债,威海市文登区城市资产经营有限公司
139086.SH,PR扬中01,2016-07-11,企业债,扬中市交通投资发展有限公司
139087.SH,PR扬中02,2016-07-11,企业债,扬中市交通投资发展有限公司
1680272.IB,16临川城投债,2016-07-11,企业债,抚州市临川区城镇建设开发投资有限公司
127404.SH,16唐金债,2016-07-12,企业债,唐山金融控股集团股份有限公司
139112.SH,PR新东港,2016-07-12,企业债,新东港控股集团有限公司
1680276.IB,16岳云债01,2016-07-13,企业债,岳阳市云溪区城市建设投资有限责任公司
127213.SH,PR枝江02,2016-07-15,企业债,枝江市国有资产经营中心
1680277.IB,16南川城投债,2016-07-18,企业债,重庆市南川区城市建设投资(集团)有限公司
1680280.IB,16望城双创债,2016-07-18,企业债,望城经开区投资建设集团有限公司
1680282.IB,16鑫城债,2016-07-19,企业债,合肥鑫城国有资产经营有限公司
139117.SH,PR吉经开,2016-07-19,企业债,吉林经济技术开发区经济技术开发总公司
1624012.IB,16寒亭停车项目债,2016-07-19,企业债,潍坊公信国有资产经营有限公司
139056.SH,PR当鑫源,2016-07-19,企业债,当阳市鑫源投资开发有限责任公司
1680284.IB,16江南集中债,2016-07-19,企业债,安徽省江南产业集中区建设投资发展(集团)有限公司
127416.SH,PR贾汪债,2016-07-19,企业债,徐州市贾汪城市建设投资有限公司
1680281.IB,16金堂农投债,2016-07-20,企业债,金堂县现代农业投资有限公司
1680292.IB,16镇新停车场专项债,2016-07-20,企业债,镇江新区城市建设投资有限公司
139105.SH,PR怀化投,2016-07-21,企业债,怀化市交通建设投资有限公司
139153.SH,PR东坡债,2016-07-21,企业债,眉山市东坡发展投资集团有限公司
1680287.IB,16安吉管廊专项债,2016-07-22,企业债,安吉县城西北开发有限公司
139150.SH,PR汇华债,2016-07-22,企业债,珠海汇华基础设施投资有限公司
1680289.IB,16洪泽债,2016-07-22,企业债,淮安市洪泽区城市资产经营有限公司
1680107.IB,16郑州兴港债,2016-07-25,企业债,郑州航空港兴港投资集团有限公司
139129.SH,PR宁债01,2016-07-25,企业债,宁乡市国资投资控股集团有限公司
1680291.IB,16汉建投债,2016-07-25,企业债,汉川市汉融投资建设开发有限公司
1680295.IB,16嘉湘集团01,2016-07-26,企业债,嘉兴市湘家荡发展投资集团有限公司
1680290.IB,16安顺国资债,2016-07-26,企业债,安顺市国有资产管理有限公司
1680283.IB,16苏筑富债,2016-07-26,企业债,江苏筑富实业投资有限公司
1624016.IB,16如东公租项目债,2016-07-26,企业债,如东县新天地投资发展有限公司
1680286.IB,16镜湖停车场债,2016-07-26,企业债,芜湖市镜湖建设投资有限公司
1680299.IB,16宜高双创债01,2016-07-26,企业债,宜昌高新投资开发有限公司
1680296.IB,16广晟债02,2016-07-27,企业债,广东省广晟控股集团有限公司
139033.SH,PR永银都,2016-07-27,企业债,永兴银都投资发展集团有限公司
1680298.IB,16穗城投债01,2016-07-28,企业债,广州市城市建设投资集团有限公司
127179.SH,PR兴泸债,2016-07-28,企业债,泸州市兴泸投资集团有限公司
1680293.IB,16柳州东通债,2016-07-28,企业债,柳州东通投资发展有限公司
1680302.IB,16马经发债01,2016-07-28,企业债,马鞍山南部承接产业转移新区经济技术发展有限公司
1680303.IB,16广州地铁可续期债02,2016-07-29,企业债,广州地铁集团有限公司
1680300.IB,16九华双创债,2016-07-29,企业债,湘潭九华经济建设投资有限公司
1680279.IB,16惠投01,2016-07-29,企业债,南通市通州区惠通投资有限责任公司
139133.SH,PR磁湖02,2016-08-01,企业债,黄石磁湖高新科技发展有限公司
127435.SH,PR磁湖01,2016-08-01,企业债,黄石磁湖高新科技发展有限公司
1680294.IB,16湘临港债01,2016-08-02,企业债,湖南临港开发投资集团有限公司
1680311.IB,16荆高新专项债,2016-08-04,企业债,荆门高新技术产业开发有限责任公司
127438.SH,PR望城建,2016-08-04,企业债,望城经开区投资建设集团有限公司
127439.SH,PR樟树债,2016-08-04,企业债,樟树市国有经营性资产运营有限公司
139143.SH,PR宁科债,2016-08-05,企业债,南京市建邺区高新科技投资集团有限公司
1624019.IB,16株洲磐龙项目NPB01,2016-08-08,企业债,株洲市云龙发展投资控股集团置业有限公司
1680313.IB,16新干管廊债,2016-08-08,企业债,新干县城乡建设投资开发有限责任公司
1680304.IB,16金湖债,2016-08-08,企业债,金湖县国有资产经营投资有限责任公司
1680202.IB,16万宝开投债02,2016-08-08,企业债,娄底市万宝新区开发投资集团有限公司
1680305.IB,16金鑫债01,2016-08-09,企业债,如东县金鑫交通工程建设投资有限公司
139157.SH,PR16鑫城,2016-08-09,企业债,合肥鑫城国有资产经营有限公司
1680306.IB,16金鑫债02,2016-08-09,企业债,如东县金鑫交通工程建设投资有限公司
1680250.IB,16营经开债01,2016-08-09,企业债,营口经济技术开发区城市开发建设投资有限公司
127433.SH,PR海发债,2016-08-09,企业债,江苏海州发展集团有限公司
139158.SH,PR南投债,2016-08-09,企业债,重庆市南川区城市建设投资(集团)有限公司
1680315.IB,16湘潭专项债02,2016-08-09,企业债,湘潭市城市建设投资经营有限责任公司
1680314.IB,16湘潭专项债01,2016-08-09,企业债,湘潭市城市建设投资经营有限责任公司
139142.SH,PR栖霞债,2016-08-09,企业债,南京栖霞国有资产经营有限公司
127441.SH,PR苏筑富,2016-08-10,企业债,江苏筑富实业投资有限公司
1680312.IB,16古蔺债,2016-08-10,企业债,古蔺县国有资产经营有限责任公司
1680317.IB,16十堰经开债,2016-08-10,企业债,十堰经济开发区城市基础设施建设投资有限公司
139163.SH,PR嘉湘01,2016-08-11,企业债,嘉兴市湘家荡发展投资集团有限公司
139155.SH,PR金农债,2016-08-11,企业债,金堂县现代农业投资有限公司
139156.SH,PR寒亭债,2016-08-11,企业债,潍坊公信国有资产经营有限公司
139169.SH,PR安顺债,2016-08-12,企业债,安顺市国有资产管理有限公司
1680321.IB,16赤壁债,2016-08-15,企业债,赤壁市蓝天城市建设投资开发有限责任公司
1680320.IB,16章丘债,2016-08-15,企业债,章丘市国有资产运营有限公司
139036.SH,PR枣阳债,2016-08-16,企业债,枣阳市城市建设投资经营有限公司
1680322.IB,16合江阜阳债,2016-08-16,企业债,泸州阜阳投资集团有限公司
1680323.IB,16禹停车,2016-08-17,企业债,禹州市投资总公司
139108.SH,PR平城发,2016-08-17,企业债,平湖市城市发展投资(集团)有限公司
139104.SH,PR溧水债,2016-08-17,企业债,南京溧水城市建设集团有限公司
139159.SH,PR洪泽债,2016-08-17,企业债,淮安市洪泽区城市资产经营有限公司
127440.SH,PR惠投01,2016-08-17,企业债,南通市通州区惠通投资有限责任公司
139174.SH,PR马经01,2016-08-18,企业债,马鞍山南部承接产业转移新区经济技术发展有限公司
127432.SH,PR太新01,2016-08-18,企业债,无锡市太湖新城发展集团有限公司
1624020.IB,16大足棚改项目债,2016-08-18,企业债,重庆大足城乡建设投资集团有限公司
139147.SH,PR北固债,2016-08-19,企业债,江苏北固产业投资有限公司
1680325.IB,16广州地铁可续期债03,2016-08-19,企业债,广州地铁集团有限公司
1624017.IB,16巴南棚改项目NPB,2016-08-22,企业债,重庆巴源建设投资有限公司
139168.SH,PR宜双01,2016-08-22,企业债,宜昌高新投资开发有限公司
1680318.IB,15天心02,2016-08-22,企业债,长沙天心城市建设投资开发集团有限公司
1680326.IB,16内兴元债,2016-08-22,企业债,内江兴元实业集团有限责任公司
139161.SH,PR柳东通,2016-08-23,企业债,柳州东通投资发展有限公司
139187.SH,PR营开01,2016-08-23,企业债,营口经济技术开发区城市开发建设投资有限公司
1680328.IB,16贵溪城投债,2016-08-24,企业债,贵溪市国有控股集团有限公司
139029.SH,PR荆城投,2016-08-24,企业债,荆州市城市建设投资开发有限公司
139165.SH,PR汉建投,2016-08-25,企业债,汉川市汉融投资建设开发有限公司
139110.SH,PR芜交01,2016-08-26,企业债,芜湖市交通投资有限公司
1680331.IB,16海航集团可续期债02,2016-08-26,企业债,海航集团有限公司
1680334.IB,16金坛国发债,2016-08-26,企业债,江苏金坛国发国际投资发展有限公司
